Datetime,Tweet Id,Text,Username
2023-05-11 06:23:44+00:00,1656545607350362118,"Ndak ada efek samping penis dlm 3 minggu, di anak sy, bertambah panjangnya 1 cm.
hanya pas disuntiknya
 ( di lengan ya, bukan di penis), itu sakitnya lumayan, lebih sakit dr pd suntik vaksin, krn suspensinya lbh kental. 
Anak sy sampe msh nangis pas di mobil saat perjalanan plg.",NaniTriani20
2023-05-11 04:55:45+00:00,1656523466907213824,"@StopPlandemit Efek terlalu cinta vaksin 😂
apapun penyakitnya solusinya adalah vaksin 🤣",AdaMasikah
2023-05-11 03:27:56+00:00,1656501365802426368,"Apakah ada efek samping Vaksin Influenza untuk pasien Diabetes? 

Tidak ada efek samping pada penderita Diabetes jika melakukan Vaksin Influenza, sama saja dengan yang lain

#KenapaHarusVaksin",diantin_
2023-05-11 01:50:14+00:00,1656476777307607040,"@Kopi_laut @alfarabi_alva Banyak negara2 di Afrika yg gak vaksin dan mereka terbebas dr pandemi dan efek samping dr vaksin, tp pemimpinnya jg banyak yg dibunuh dan dikudeta krn melawan agenda Globalist ‼️😎
https://t.co/h8wGLj6sSK",DeConstantine1
2023-05-10 10:53:39+00:00,1656251144535179264,Mulai sekrg jgn buang kulit bawang &gt; mengandung quercetin yg bisa membantu memperbaiki tubuh dari efek vaksin maupun shedding. Bikin awet muda juga 🤭 copas Herbalis,Amira79770872
2023-05-10 10:11:17+00:00,1656240483830747136,"@Randy_ynwa @recehtapisayng keparahan infeksi pasca gigitan bisa dikurangi lewat suntikan vaksin, namun efek suntikan tsb, tergantung posisi luka gigitan dan keparahan hewan yg menggigitnya.",rinoRMD
2023-05-10 08:58:22+00:00,1656222133922693120,pls efek dari vaksin booster 2 jangan sama kaya booster 1 pls 😩,JEAW00K
2023-05-10 08:53:54+00:00,1656221011636031490,"@aldilayudha @recehtapisayng Efek rabies ini biasanya takut air, dan kebanyakan meninggalnya juga karna dehidrasi, mau di vaksin atau tidak efek sampingnya bakal nempel, contohnya biasanya tuli, ya namanya jugq vaksin pencegahan aja bukan obat",zunijal
2023-05-10 08:29:43+00:00,1656214921829580801,"@MprAldo Efek vaksin, dulu dia yang menghina orang yang tidak mau vaksin",AdaMasikah
2023-05-10 08:15:19+00:00,1656211301637689344,@ksgxiu Biasanya seminggu udah sembuh. Karena efek vaksin dkk. Semoga aj bukan yg keras sakitnya. Walaupun gitu ttp harap dia cepet sembuh 🫶🏻,frostysun1599
2023-05-10 06:40:21+00:00,1656187402262822912,"@republikaonline Efek terlalu cinta kepada vaksin dan dia lah yang mengolok-olok orang yang anti vaksin.
Mampussss kau!!!!",AdaMasikah
2023-05-10 03:30:39+00:00,1656139661977460737,"@munemist @tanyakanrl Yg melihara monyet juga keknya harus kasih vaksin, soalnya klo monyet kena rabies efek nya malah kek sakit deman biasa tpi tau tau kena summon",RizalMuhhhrizal
2023-05-10 03:15:29+00:00,1656135846284906496,@meipri @DambaanA @__anomali__ Mungkin anda rajin olahraga hidup sehat jadi mengurangi resiko dri KIPI vaksin covid 19 tapi efek panjangnya pasti ada. Lihat saja nanti.,bulantasik
2023-05-09 08:08:19+00:00,1655847149014495232,"@DrEvaChaniago Krmn pas pandemi, covid palsu, kenap nakes malah justru ikut saja perintah vaksin2 rakyat. Mereka juga terkesan memaksa, menakuti, padahal cuma sakit biasa. Malah banyak meninggal bukan karena covid. Justru efek vaksin skrg jadi momok yang kapan saja bisa mrenggut nyawa. 😭😭 https://t.co/okiHI756A3",sasaranbina
2023-05-09 07:47:02+00:00,1655841794385649665,"@RPKARlNA Inii, waktu itu lagi ngobrol sama Hanbin tentang bekas vaksin di tangan. Terus Hanbin bilang ""Hyung dan aku benar-benar punya banyak kesamaan ya hehe"". Terus saya liat kamera malu-malu deh untuk efek dramatis 😂
https://t.co/dhtcetsC5g",qhanghao
2023-05-09 05:30:03+00:00,1655807322999103488,Orang Tua Tak Perlu Takut Efek Samping Vaksin Anak #TempoGaya https://t.co/t0iW3gYZm9,tempodotco
2023-05-08 23:57:18+00:00,1655723582369189890,@tanyakanrl Apakah ini efek pasca Vaksin Covid y? Banyak jg yg alergi sprti ini. Sy dan anak jg sama..,ardianaz
2023-05-08 14:00:50+00:00,1655573476525129732,...efek samping setelah vaksin sinovac... https://t.co/ujoQOTXGil,M4ngU5il
2023-05-08 03:00:03+00:00,1655407185793527809,"Rusia menuduh efek samping vaksin Amerika: 'Sputnik V' sebagai gantinya
https://t.co/tXxaHPhKuI https://t.co/SFpOCbL59W",alineadotid
2023-05-07 16:59:19+00:00,1655256005071228934,"Ini gw rasain sih. Msh inget bgt gw dulu abis vaksin 1st, gw blk ke bks naik tj dan rame bgt.Efek vaksin pertama tuh bener2 gk enak bgt mana lgi puasakan. Mau nangis bgt itu gw, untung di halte kuningan barat, ada bpk2 yg nawarin kursi mungkin krn liat gw udh sempoyangan parah 😭",sunghyobyungna
2023-05-07 16:59:06+00:00,1655255950805090306,"@reflection_8_ Long covid bagi yg sdh di vaksinasi plus boster.😢
Jd tindakan utk pencegahan efek samping vaksin covid-19, apa bang dok!?🤔",FarmersEquator
2023-05-07 16:54:22+00:00,1655254760600244224,Efek Vaksin booster sangat membantu dalam meredam efek buruk dari virus covid- 19,Ophiopagus_H
2023-05-07 14:12:06+00:00,1655213925724725249,@tanyakanrl Covid ga memberikan banyak efek buat kerjaanku. Kecuali keribetan ngurus vaksin buat daftar ini itu. Vaksin jdi hampir setara ktp. Sisanya its oke,aya_junpiyaa
2023-05-07 11:35:31+00:00,1655174519412359168,"Di tuit awal sy .. merespons berita tsb..yg isinya darurat covid19 dicabut dan selanjutnya muncul vaksin lanjutan berbayar...

Sy mengingatkan utk bersiap siaga atas kemungkinan2 muncul efek dari program vaksinasi...

Tdk ada kata2 sy yg mengajak atau mengarahkan utk membeli ""obat"" apapun itu..yaa hrsnya konteks nya adalah ke produsen vaksin big pharma...yg selama ini kami tentang...

Lalu ada reply ke sy ""sales obat"" ??

Kalau dibilang jaka sembung kan gak etis...lari dari konteks...kecuali sy terindikasi menawarkan obat apapun baik farmasi atau pun herbal...kan ndak?

Sy hnya menghimbau khususnya mereply sesuai konteks..

Satu kali sy layani...lain kali maaf kalau sy abaikan...

Berita tsb penting utk sy kutip sekedar mengingatkan ke kita semua..

Monggo mas...! Njut .. tks",bd_baskoro
2023-05-07 06:31:37+00:00,1655098040074784768,"@MprAldo Bukannya vaksin malah bikin umur pendek, efek samping yg tdk di ketahui banyak,banyak kematian yg tdk tahu sebabnya terjadi pasca vaksin",prenjakesuk
2023-05-07 00:54:16+00:00,1655013144606183425,@gede_sumitra @MprAldo dia dipenjara Krn melawan prokes bukan Krn ga divaksin &amp; kadrun .. dan beliau &amp; kita sehat2 saja .. trus apa gunanya vaksin klo ga ada efek positifnya malah merusak,Usedee
2023-05-07 00:41:57+00:00,1655010044545748992,"@MprAldo Dia otaknya sdh katat bang,efek vaksin",sugi_dunya
2023-05-06 21:52:28+00:00,1654967389111599105,"@bd_baskoro Mksdnya efek dr vaksin?
Kalo virus covid sbnrnya bs dilawan kalo imun tubuh baik. Kalo sdh terlanjur kena bisa diobati dg obat ato herbal. Tp kalo efek vaksin ini yg gak ada obatnya. 😩
Berharap orang² yg dititipi Allah ilmu tinggi, ilmu kedokteran, berani bersuara soal ini. 🙏",IraSamsudin
2023-05-06 16:59:03+00:00,1654893551099187201,"yg lebih objektif.
Berbeda dg fatality rate akibat vaksin/obat2an yg kriterianya kurang objektif, terutama jangka waktu dan tanda klinisnya.
Kasus cutaneous lupus misalnya. Jangka wktnya berbeda2 dg tanda awal yg berbeda pula. Sdgkan efek lain bs tahunan, shg sulit dihubungkan.",LtdAkbar
2023-05-06 15:05:12+00:00,1654864900886499328,"@hhsahal wkwkwkwkwk ora hoi… iki mergo efek vaksin booster 2 ae, hamba tak kuat nahan",Sam_Ardi
2023-05-06 14:17:38+00:00,1654852928325431297,"@raes_veeans @Jogibrt87 @kumparan Sok enggress. Wkwk. Sok nyaranin vaksin, dikasih tau efek vaksin dibilangnya keluar dari bahan diskusi. Kebanyakan micin loe.",sasaranbina
2023-05-06 10:00:24+00:00,1654788193131327489,"Orang ini G punya argumen akal sehat atau emang udah kagak ada akalnye???
Atau emang efek vaksin udah menghikangkan akal sehatnye??
🤣🤣🤣 https://t.co/ZyyMdOMySm",MprAldo
2023-05-06 09:32:33+00:00,1654781183337848833,"Takut jarum suntik? Takut efek yang ditimbulkan setelah nya? tapi butuh sertifikat vaksin?
Sini aja kak ku proses. pembayaran bisa diakhir.

#zonauang #vaksin #zonajajan #zonajoki",ursavioour
2023-05-06 09:04:40+00:00,1654774167512952832,@sdmgvn @SiaranBolaLive Efek vaksin barangkali wkwkwk,deaantiaa
2023-05-06 08:51:50+00:00,1654770939886968832,"@raes_veeans @kumparan efek jangka panjangnya jngn lupa....no one know what happen in the future

 Dr. Fauchi dari CDC bilang orang flu ga perlu vaksin, cukup terinfeksi, kemudian natural imunity yang akan bekerja.
(itu komennya sebelum dia di suap buat maksa vaksin)

so Bassicly vaccine are useless https://t.co/39CFDJmEEN",apergian
2023-05-06 03:16:02+00:00,1654686432865456131,Ada beberapa jenis vaksin yang dilakukan dalam rangkaian imunisasi. Setiap vaksin yang berbeda akan menimbulkan efek samping atau Kejadian Ikutan Pasca Imunisasi (KIPI). Efek samping yang ditimbulkan usai imunisasi umumnya wajar terjadi karena tubuh… https://t.co/AcO2jctaDE,inilahdotcom
2023-05-06 02:26:56+00:00,1654674075439230977,"Haruse kemarin sempat ngecat rambut bentar, cuma karna lagi demam efek vaksin ,gak jadi deh. Sebel bgt gara2 rambutku yg emang ada kelainan tumbuhnya putih jadi bikin aku kayak ibu2 😫😫😫 mau kucat biar gak dikira udah nenek2",stephybooks
2023-05-05 23:25:22+00:00,1654628382028750850,@yellowoops @convomf efek vaksin ya?? seolah2 virusnya udh ga seserem dulu??,KUR0HlGE
2023-05-05 22:20:05+00:00,1654611953493610499,"@bulantasik @DambaanA 😌 sy termasuk anti vaksin setelah tau efek vaksin covid dll. Walaupun terlanjur imunisasi anak sy, sy stop waktu umur 18 bln stlh dia sering sakit2an smp skrng. Klo posyandu cm nimbang doang dan gak ikut imunisasi 😁",dinadinda9
2023-05-05 17:38:25+00:00,1654541070527758346,"Penting untuk diingat bahwa pandemi bloon ini telah lama berlalu bukan dipicu oleh vaksin  tetapi karena hampir setiap orang telah terinfeksi yang artinya telah memiliki natural Imunity.

Darimana rumusnya suntikan beresiko memicu ribuan efek samping bisa tingkatkan imun? lol.",_Banyoe
2023-05-05 16:56:14+00:00,1654530453947437058,@DFighter___ @GakNyerah_BRO @C_D3pp @IrawanRommi @kang___L @jaga_atitude @panglima_z @yaniarsim @y0ngL4dy @Mbobzzz @Mia_Kyushu Efek vaksin kyak nye jadi kelakuannya Kaye binatang tanpa belas kasihan,wibihamzah12
2023-05-05 16:51:39+00:00,1654529298479591424,@MCAOps Efek vaksin kyak nye,wibihamzah12
2023-05-05 11:06:06+00:00,1654442340726243328,"Vaksin membatasi ruang gerak virus hanya satu dari sekian banyak Hoax yang dihembuskan oleh Koko dkk jahiliyahnya.

Fakta ; CVD-19 Vaksin is Poison beresiko memicu ribuan efek samping setelahnya.

2000 triliun lenyap kurang dari 3 tahun hasilnya apa?! propaganda dan kebohongan.",_Banyoe
2023-05-05 10:31:33+00:00,1654433643690070020,@Hilmi28 Kl kt sy kynya efek Vaksin yg berdosis² Stadz.....,HadiSura1
2023-05-05 10:17:18+00:00,1654430059162157057,"Sbnrnya sengaja bikin appointment vaksin jumat juga biar kl anak sakit efek vaksin h+1, sabtunya aku bs nemenin. Eh aku lupa kl vaksinnya jumat ini trs tnyt di jumat ini jg semua agenda kuiyakan wakakakkakakakakakakakakakkakaka lupa.",rikirikian
2023-05-05 09:38:37+00:00,1654420325076201473,Kasus covid atau kasus efek vaksin ??? #nanya,lubis_ginda
2023-05-05 08:40:36+00:00,1654405724641038342,"Sementara Covid Vaksin sebagai solusi yang mereka beri akan beresiko memicu ribuan efek samping dan mati setelahnya. #Matrix
https://t.co/CfjZGUjAhM",_Banyoe
2023-05-05 07:40:28+00:00,1654390591076306944,"Bayi pandemi/efek vaksin C-19 sekarang udah gede....

#Transhumanism 
#Freedom 👉💉☣🧬 https://t.co/qlln04tw27",Semestabersabd2
2023-05-05 03:44:42+00:00,1654331258615533568,"@Ini_Niax @StopPlandemit @Ndoro68295960 @maximv_satriaus tapi kalau ga masalah mau vaksin apa kagak, yang jadi impact nya kita semua.

ada efek shadding, dan EG bisa menggunakan celah menggunakan cara persuasif untuk mengajak (membujuk) warga supaya vax. atau mass media yang memberikan informasi terkait kelebihan vax, dan sebagainya.",nabhan_r_p
2023-05-05 00:25:06+00:00,1654281028108976128,"Kopat kopet ..... preeeet....

Noh pada kesakitan karena efek disuntik cairan vaksin...",emakoravaksin
2023-05-04 21:24:15+00:00,1654235516093755392,"Data dari Pfizer &amp; Moderna yang baru dirilis ke publik (akibat gugatan keterbukaan informasi):
1 dari 800 penerima vaksin mengalami efek samping serius.",TedInvestigasi
2023-05-04 18:52:26+00:00,1654197307259392003,@tama_tamaras @PartBurungGalak Doskqi mati karena efek vaksin,AdaMasikah
2023-05-04 12:49:15+00:00,1654105911580061702,"tyt replyannya pada nyadar klo efek vaksin.
Syukurlah mulai pada sadar klo ditipu para tukang juru wabah dan sales vaksin...",emakoravaksin
2023-05-04 12:43:05+00:00,1654104360438370304,@IwanIwanely72 Efek vaksin 😭,AdaMasikah
2023-05-04 11:45:08+00:00,1654089775341764611,"Penyakit HOAX di endorse, di buat heboh dan dibuat viral, sementara puluhan ribu orang terkena efek samping dan mati akibat dari Solusi yaitu Covid Vaksin yang mereka beri, mereka kompak cuci tangan, lempar tanggung jawab bahkan menyalahkannya pada hal-hal lain, Pandemi bloon.",_Banyoe
2023-05-04 10:33:53+00:00,1654071843828174848,@gSapt_ @Ndoro68295960 Berarti dia mengakui efek vaksin loh😂😂,rickasun09
2023-05-04 03:01:56+00:00,1653958108367175680,@Violayel @Ndoro68295960 @faithouse_ @StopPlandemit @DedenTanuwijaya Lah emang efek vaksin awalnya pasti gitu. Emangnya abis demam bapil tiba2 jutaan orang mati gitu?,HelmiAdnanz
2023-05-04 02:57:38+00:00,1653957024902971392,@jem_bos YaAllah 🥲 mereka kena karena efek vaksin kah?,CoffeedCat
2023-05-04 02:28:36+00:00,1653949720702898177,"Recap Evakuasi, Perang di #sudan

Hari ke-15.
Masih di Jakarta.
Mulai ngisi formulir pernyataan kepulangan mandiri atau ikut Pemda, sekaligus pengambilan paspor.
Btw, ini efek vaksin dosis full mulai bereaksi jadi sempet sakit hehe. Tapi Enjoy aja lah masih kuat jalan2 ngebakso. https://t.co/Dk0GmPIAGU",lutev_
2023-05-04 01:22:20+00:00,1653933043261001730,"Fenomena yg banyak terjadi pasca vac Covid. Namun masyarakat banyak yang masih diam bahkan denial dengan efek samping vaksin tsb. Cegah cairan asing masuk dalam darah!!
*Mudah-mudahan sender segera pulih.🙏",MartaArdy
2023-05-03 23:50:40+00:00,1653909974286999552,"@mutiaradhiba @stwjy @tanyakanrl Keluarga ku yg udah trlanjur booster 3 aku saranin on diet karbo, no gula no tepung2an, syukurlah mrk g gtl2. Kalo bisa temukan cara mendetoks vaksin nya bisa pakai rendang obat, netvaks, avo dll yg emg trbukti byk yg nyelametin yg kena efek vaksin. Rumah2 homeopaty Bali jg bisa",rickasun09
2023-05-03 22:13:42+00:00,1653885573080252418,"@BaseBDG 2 kali saya kena... Hilang rasa sesak napas setelah di vaksin.. Nya itu kehendak tuhan juga, kedua cuma demam nyeri awak, byk yg kena covid trus efek samping nya lama, konsultasi ke dokter neurologist, ada syaraf yg kena klo sampai skrg belum sembuh total.",ginger_bread78
2023-05-03 10:05:11+00:00,1653702231773048840,"@convomf Padhal vaksin di puskesmas gratis, kemarin avis vaksin booster gak bayar apa apa, gak ada efek sampingnya juga sih",atpnalalixc
2023-05-03 08:38:48+00:00,1653680496164102146,"Jika Sobatkom menemukan informasi tidak benar tentang vaksin Covid-19, segera cek kebenarannya, ya. Seperti info yang mengeklaim bahwa sopir bus pingsan saat mengemudi akibat efek vaksin Covid-19. Info tersebut ternyata DISINFORMASI, loh! Cek selengkapnya di infografis ini, ya! https://t.co/Dyuu4m6k1R",aduankonten
2023-05-03 08:22:11+00:00,1653676311255330816,"@chrysnfl Emang covid yg skrg gejalanya ga terlalu beda sama bapil biasa, karena efek udah pada vaksin jg, jd gejalanya ga berat.",vv_vio
2023-05-03 03:29:50+00:00,1653602739753218048,"[DISINFORMASI] Rekaman Sopir Bus Sekolah Pingsan saat Mengemudi akibat Efek Vaksin COVID-19

Beredar video yang memperlihatkan sopir bus sekolah pingsan. Hal itu disebut terjadi akibat efek vaksin COVID-19 yang diterima oleh sang sopir. Cek faktanya lewat infografis berikut, Lur! https://t.co/DYCqBJSeUl",kominfodiy
2023-05-03 03:06:31+00:00,1653596870873317377,"@kochengfs Bisa jadi efek samping vaksin. Diperhatiin aja makan, minum, pup, pip, kalo aman ya ga kenapa-kenapa.",inipidi
2023-05-03 02:49:12+00:00,1653592514568540160,"@kochengfs Bisa jadi efek vaksinnya baru muncul. Kt drh vaksin rabies itu lebih keras daripada vaksin F3/F4 jd bisa jadi itu reaksi kcgnya terhadap vaksin. Pantau aja yg penting tetap makan. Kalau ada gejala lain dan berkelanjutan, bawa ke vet",hikokucing
2023-05-03 02:32:36+00:00,1653588337838661632,"@Gulag_Office @asumsico Vaksin itu g serta merta ga bakal kena penyakit nya. Tp mengurangi gejala nya. Terutama buat yg komorbid. Sebelumnya banyak yg sesak nafas sampai tidak tertolong apalagi yg punya asma macam saya. Kmrn saya kena ampe g sadar, cm ttp ada efek covid di akhir. Tp ya g terkapar",SeokjinRie
2023-05-02 19:33:28+00:00,1653482860958076928,"@sununoona Kalo aku cuma demam sama nyeri tulang aja sih kak setelah vaksin dan itu cuma berlangsung satu hari. Tp efek sampingnya beda-beda kak, bahkan ada yg gak ngerasain apa-apa setelah vaksin. Jangan takut kak ✊🏻",wariwar11
2023-05-02 18:51:43+00:00,1653472350749487105,@atompvnk @asumsico Jika vaksin basis virus utuh maka aman kalau basis mRNA dan viral vector kita belum tau efek jangka panjangnya di tubuh. Apakah ada shedding virus atau lainnya. Covid memang 1 keluarga dengan flu jadi sembuh sendiri kecuali dalam tubuh ada zat racun toksin maka susah sembuh.,satzchoochoo
2023-05-02 17:57:21+00:00,1653458671870038017,"@saltedpop @tanyakanrl Sistem kekebalan atau Imunmu rusak di picu oleh CVD-19 Vaksin.

Jadi begini..
Covid itu Hoax #Scam 
alat tes ini cuma peraga disalahgunakan untuk mengubah apapun menjadi CVD-19.

CVD-19 Vaksin beresiko memicu ribuan efek samping apabila disuntikkan.

Selama ini kita dikerjai. https://t.co/GTlByYIIIY",_Banyoe
2023-05-02 16:32:36+00:00,1653437344077451264,@oppi_ss @tanyakanrl Iya efek kebanyakan vaksin covid,capt_ja
2023-05-02 15:04:46+00:00,1653415240414162949,besok mau vaksin booster tapi kok gue agak takut ya gara² baca review efek sampingnya 🥹,sununoona
2023-05-02 12:21:12+00:00,1653374073890820098,"@crnnvtrbl Cair, ehh pas pake sabun batang baru ngeh woii kuaget sumpah tak kiro kenek jamur ta begimanaa 😭 tp tak kek segala obat kulit g mempan, yo wes iki efek vaksin ngunu wae",icenfire0803
2023-05-02 11:33:29+00:00,1653362067976634368,"@MprAldo Jadi kelinci percobaan lagi! tidak terlindungi dari kopit yang ada nyawa melayang karena efek jadi kelinci percobaan 😂😂😂
apa pun variannya tetap obatnya vaksin jadoel 🤣🤣🤣🤣
#GunakanLogika",AdaMasikah
2023-05-02 08:45:33+00:00,1653319803803959297,@tanyakanrl Efek vaksin tuh,mamakchayank
2023-05-02 07:46:16+00:00,1653304884677206016,"@Suryaatmadja20 @maximv_satriaus @bd_baskoro @dokter_kampung @TedInvestigasi @MprAldo itu kek dokter di IG ngomongin varian virus tetapi induknya tidak pernah diisolasi dan tidak terbukti ada dimanapun, lalu menyarankan covid vaksin yang beresiko memicu ribuan efek samping bisa tingkatkan Imun 🤡🤣",_Banyoe
2023-05-02 07:17:55+00:00,1653297753810964480,"Vaksin Polio: Manfaat, Jenis, Dosis dan Efek Sampingnya https://t.co/YxZsI6nuy5",indoparentsweb
2023-05-02 07:15:30+00:00,1653297144877707265,"Tapi vaksin bikin lumpuh slur

Adek sepupu lumpuh habis vaksin booster buat kerja ke Brunei, autoimun kata dokter. 

Tempat vaksin? Mana mau tanggungjawabnya. Bilang sudah lewat dua bulan setelah vaksin.

Ya kali bisa tau efek samping muncul kapan. Aneh.",hiz_nidaulhaq
2023-05-02 03:56:22+00:00,1653247031551598592,"@tanyakanrl Ternyata banyak juga yang kena beginian... 
Tak kiro aku dewe ..
Benarkah ini efek vaksin ...???
Yg tau harap di indokan... 🙏🙏🙏",Eko__win
2023-05-01 23:52:17+00:00,1653185606242168834,@aewin86 efek disuntik vaksin palsu dia sendiri keknya..😁,BenkKendal
2023-05-01 22:47:01+00:00,1653169178579451907,"@Violayel @Ndoro68295960 @DedenTanuwijaya @StopPlandemit Lah emang iya efek samping vaksin gatel2. Bikin lu mampus atau sekarat ga? Lu vaksin polio meningitis aja gatel2. Btw, tweet orang lu jadiin sumber? Buahahaha",HelmiAdnanz
2023-05-01 17:05:26+00:00,1653083218344812544,"@kochengfs Selama ini selalu dapat tanda cinta ga pernah ada efek apapun karena majikan udah di vaksin rabies jadinya aman. 

Perihnya cuma pas kena air itupun sebentar selebihnya biasa aja dan akan ilang sendiri. Udah biasa dapat tanda cinta karena gue gangguin majikan dan dia kesel https://t.co/iXBwlsUUl6",duatitik_koma
2023-05-01 15:14:38+00:00,1653055335412936704,"Natural Imunity creation of God sangat efektif dan efisien, manusia bertahan karenanya, ini science! namun mrk sangkal dan mengklaim bahwa kekebalan dari Covid Vaksin buatan manusia jauh lebih unggul! drmn ceritanya toxic Injek beresiko memicu ribuan efek samping tingkatkan Imun.",_Banyoe
2023-05-01 14:37:04+00:00,1653045879773990912,"Anak babeh demam, babeh n mami nya ikutan rungsing 🤧

Efek habis vaksin pasti deh kek gini, pdhl dah minta yg gk pakek demam",New_Gacor
2023-05-01 13:26:48+00:00,1653028196676431874,"@mkjgnn Hooh alhamdulillah :"" sepupuku klo kecapean njug bisulan katanya hbs vaksin.. tp g tau bener efek samping vaksin apa kebetulan aja",middeude
2023-05-01 12:19:07+00:00,1653011164937453569,@sintakayaknyaa Efek vaksin nggk sih?,burjoenak46
2023-05-01 12:07:03+00:00,1653008128747933697,@sintakayaknyaa Efek vaksin..,PWiyata
2023-05-01 11:25:02+00:00,1652997551854059525,"@tanyakanrl Sumpah sama, gue sama beberapa tetangga gue ngalamin ini. Katanya efek vaksin. Tapi ga sembuh sembuh malah adeku udah coba ke dokter, pakek obat warung, salep apotik, salep dokter ga mempan. Kasian kalo kambuh badannya sampe luka sangking kerasnya kalo ngegaruk.",inibuka24jam
2023-05-01 10:33:50+00:00,1652984667363213313,@tanyakanrl Makan makanan yg ngandung udang aja lgsg ngefek saat itu juga. Pdhl setahun llu g gini. Mungkin iy efek vaksin ada pengaruhnya hmm berdoa aja semoga kita semua sembuh dr sakit ini🙏 amiin,rsrs1809
2023-05-01 09:21:56+00:00,1652966575899828225,"@ViantyTJP @jogmfs Fake Test dimanfaatkan untuk mengubah apapun menjadi CVD-19.

CVD-19 Vaksin beresiko memicu ribuan efek samping setelahnya.

Pandemi abal-abal lebih tepatnya 🤣 https://t.co/n0I1BtqDSN",_Banyoe
2023-05-01 04:41:01+00:00,1652895877093298176,@tanyakanrl Jauhilah CVD-19 Vaksin karena beresiko memicu ribuan efek samping bahkan mati apabila disuntikkan. https://t.co/lF4aO6HV3d,_Banyoe
2023-04-30 21:54:39+00:00,1652793611300536320,brp orang yg masih tersisa setelah mengalami efek suntikan Vaksin c19?,emakoravaksin
